NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT
2177	0	下列哪种动物有4条腿？	开普狮	八哥	褐色吸蜜鹦鹉	绿色吸蜜鹦鹉
2178	0	下列哪种动物有4条腿？	东非狮	巴布亚吸蜜鹦鹉	褐头绿吸蜜鹦鹉	红头绿吸蜜鹦鹉
2179	0	下列哪种动物有4条腿？	亚洲狮	白耳锥尾鹦鹉	黑翅吸蜜鹦鹉	白翅吸蜜鹦鹉
2180	0	下列哪种动物有4条腿？	塞内加尔狮	白颈锥尾鹦鹉	黑顶吸蜜鹦鹉	白顶吸蜜鹦鹉
2181	0	下列哪种动物有4条腿？	安哥拉狮	阿德莱玫瑰鹦鹉	蜂鸟	黑天鹅
2182	0	下列哪种动物有4条腿？	欧洲狮	艾尔欧若锥尾鹦鹉	鸽子	澳洲鸵鸟
2183	0	下列哪种动物有4条腿？	刚果狮	安汶岛国王鹦鹉	公鸡	八哥
2184	0	下列哪种动物有4条腿？	德兰士瓦狮	鹌鹑	公主鹦鹉	黑天鹅
2185	0	下列哪种动物有4条腿？	巴巴里狮	澳北玫瑰鹦鹉	古巴锥尾鹦鹉	锥尾鹦鹉
2186	0	下列哪种动物有4条腿？	丹顶鹤	新疆虎	鸬	布谷鸟
2187	0	下列哪种动物有4条腿？	龙虾	黑蓝虎	鞭毛虫	血吸虫
2188	0	下列哪种动物有4条腿？	水蛭	白虎	跳蚤	蜈蚣
2189	0	下列哪种动物有4条腿？	蚂蚁	雪虎	螃蟹	水母
2190	0	下列哪种动物有4条腿？	对虾	东南亚虎	磷虾	鳕鱼
2191	0	下列哪种动物有4条腿？	印支虎	黑帽锥尾鹦鹉	绯胸鹦鹉	公主鹦鹉
2192	0	下列哪种动物有4条腿？	印支虎	鲫鱼	鲨鱼	鲑鱼
2193	0	下列哪种动物有4条腿？	爪哇虎	海豚	海胆	海星
2194	0	下列哪种动物有4条腿？	苏门答腊虎	黑寡妇	狼蛛	田螺
2195	0	下列哪种动物有4条腿？	蚯蚓	孟加拉国虎	乌鸦	蝮蛇
2196	0	下列哪种动物有4条腿？	金龟子	海星	阿穆尔虎	田螺
2197	0	下列哪种动物有4条腿？	抹香鲸	白鳍豚	乌苏里虎	中华鲟
2198	0	下列哪种动物有4条腿？	泥鳅	海鳗	座头鲸	满洲虎
2199	0	下列哪种动物有4条腿？	天鹅	猫头鹰	啄木鸟	朝鲜虎
2200	0	下列哪种动物有4条腿？	虱子	跳蚤	蚊子	华南虎
2201	0	下列哪种动物有4条腿？	虫	阿米巴	蛆	巴利虎
2202	0	下列哪种动物有4条腿？	圆蛛	驼鹿	球腹蛛	大雁
2203	0	下列哪种动物有4条腿？	鹌鹑	牦牛	百灵	乌鸦
2204	0	下列哪种动物有4条腿？	蟑螂	角马	臭虫	蚂蚁
2205	0	下列哪种动物有4条腿？	金枪鱼	猛虎	水母	珊瑚虫
2206	0	下列哪种动物有4条腿？	八哥	跳蚤	东北虎	海鸥
2207	0	下列哪种动物是鱼类？	异鳗	棕榈吸蜜鹦鹉	射纹龟	珊瑚虫
2208	0	下列哪种动物是鱼类？	直口鲮	棕胸锥尾鹦鹉	石龙	非洲灰鹦鹉
2209	0	下列哪种动物是鱼类？	中华鱼	纵纹吸蜜鹦鹉	始鳄	非洲鸵鸟
2210	0	下列哪种动物是鱼类？	中华锯倒刺	柯利鸟	树蜥	绯胸鹦鹉
2211	0	下列哪种动物是鱼类？	中华鲟	火鸡	双足蜥	粉红凤头鹦鹉
2212	0	下列哪种动物是鱼类？	锥齿鲨	大鸨	双足蚓蜥	蜂鸟
2213	0	下列哪种动物有4条腿？	河马	鸡	鸭	鹅
2214	0	下列哪种动物有4条腿？	骡子	蛇	泥鳅	海鳗
2215	0	下列哪种动物有4条腿？	骆驼	蜂鸟	天鹅	杜鹃
2216	0	下列哪种动物是鱼类？	油康吉鳗	紫腹吸蜜鹦鹉	沙蜥	帝汶红翅鹦鹉
2217	0	下列哪种动物是鱼类？	油康吉鳗	紫冠吸蜜鹦鹉	山滑蜥	喋喋吸蜜鹦鹉
2218	0	下列哪种动物是鱼类？	远海长尾鲨	紫红尾锥尾鹦鹉	闪鳞蛇	东部玫瑰鹦鹉
2219	0	下列哪种动物是鱼类？	杂色杜文鱼	紫红吸蜜鹦鹉	蛇颈龟	东玫瑰鹦鹉
2220	0	下列哪种动物是鱼类？	哲罗鱼	紫颈吸蜜鹦鹉	蛇颈龙	杜鹃
2221	0	下列哪种动物是鱼类？	银鱼	鹧鸪	秦岭滑蜥	翠绿吸蜜鹦鹉
2222	0	下列哪种动物是鱼类？	银鳗	珍珠锥尾鹦鹉	曲颈龟	大雁
2223	0	下列哪种动物是鱼类？	蚓鳗	啄木鸟	蠕虫状蜥蜴	丹顶鹤
2224	0	下列哪种动物是鱼类？	燕鱼	优美鹦鹉	南蜥	伯纳德氏鹦鹉
2225	0	下列哪种动物是鱼类？	傜山鱼	鱼鹰	泥龟	布谷鸟
2226	0	下列哪种动物是鱼类？	鳐鱼	约瑟氏吸蜜鹦鹉	鸟臀	彩绘锥尾鹦鹉
2227	0	下列哪种动物是鱼类？	野鲮	杂色吸蜜鹦鹉	屏蜥	超级鹦鹉
2228	0	下列哪种动物是鱼类？	真鲨	詹代亚锥尾鹦鹉	婆罗蜥	橙顶锥尾鹦鹉
2229	0	下列哪种动物是鱼类？	新疆重唇角鱼	须吸蜜鹦鹉	瘰鳞蛇	白天鹅
2230	0	下列哪种动物是鱼类？	新西兰鳗	玄风鸡尾鹦鹉	麻蜥	白头雕
2231	0	下列哪种动物是鱼类？	须鲨	鸭	盲蛇	白项吸蜜鹦鹉
2232	0	下列哪种动物是鱼类？	须鲨	牙买加锥尾鹦鹉	蟒蛇	白眼鹦哥
2233	0	下列哪种动物是鱼类？	鳕鱼	亚马逊鹦鹉	美丽陆龟	白眼锥尾鹦鹉
2234	0	下列哪种动物是鱼类？	鲟鱼	烟色吸蜜鹦鹉	美洲鬣蜥	百灵
2235	0	下列哪种动物是鱼类？	鸭嘴鳗	岩石鹦鹉	美洲闪鳞蛇	北部玫瑰鹦鹉
2236	0	下列哪种动物是鱼类？	西里伯斯鳗	西斯潘纽拉锥尾鹦鹉	棱皮龟	澳洲鸵鸟
2237	0	下列哪种动物是鱼类？	细鳞鱼	吸蜜鹦鹉	两爪鳖	八哥
2238	0	下列哪种动物是鱼类？	细尾长尾鲨	仙人掌锥尾鹦鹉	鬣蜥	巴布亚吸蜜鹦鹉
2239	0	下列哪种动物是鱼类？	线口鳗	仙吸蜜鹦鹉	林蚺	白耳锥尾鹦鹉
2240	0	下列哪种动物是鱼类？	线鳗	鲜红胸鹦鹉	鳞脚蜥	白颈锥尾鹦鹉
2241	0	下列哪种动物是鱼类？	箱鱼	鸮鹦鹉	龙蜥	白鹭
2242	0	下列哪种动物是鱼类？	团头鲂鱼	褪草玫瑰鹦鹉	滑蜥	阿德莱玫瑰鹦鹉
2243	0	下列哪种动物是鱼类？	外口鮡	鸵鸟	幻龙	艾尔欧若锥尾鹦鹉
2244	0	下列哪种动物是鱼类？	伪海鳝	威氏吸蜜鹦鹉	睑虎	安汶岛国王鹦鹉
2245	0	下列哪种动物是鱼类？	乌鳢鱼	乌鸦	巨蜥	鹌鹑
2246	0	下列哪种动物是鱼类？	乌苏里白鲑	兀鹫	康定滑蜥	澳北玫瑰鹦鹉
2247	0	下列哪种动物是鱼类？	台湾鲨	太阳锥尾鹦鹉	飞蜥	三趾树懒
2248	0	下列哪种动物是鱼类？	鲐鱼	桃额锥尾鹦鹉	非洲蜥蜴	二趾树懒
2249	0	下列哪种动物是鱼类？	唐鱼	天鹅	辐射陆龟	黑帽锥尾鹦鹉
2250	0	下列哪种动物是鱼类？	鲥鱼	圣玛尔塔锥尾鹦鹉	动胸龟	亚洲黑熊
2251	0	下列哪种动物是鱼类？	鼠鲨	圣汤马士锥尾鹦鹉	毒蜥	阿特拉斯棕熊
2252	0	下列哪种动物是鱼类？	双髻鲨	施氏吸蜜鹦鹉	短头蚓蜥	北非棕熊
2253	0	下列哪种动物是鱼类？	丝鳗	施氏吸蜜鹦鹉	短吻鳄	懒熊
2254	0	下列哪种动物是鱼类？	四须盘鱼	四川鹦鹉	盾齿龙	马来熊
2255	0	下列哪种动物是鱼类？	沙鳅	摄政王鹦鹉	长吻鳄	熊齿兽
2256	0	下列哪种动物是鱼类？	鲨鱼	深红玫瑰鹦鹉	潮龟	猫熊
2257	0	下列哪种动物是鱼类？	鳝鱼	深红玫瑰鹦鹉	初龙	大猫熊
2258	0	下列哪种动物是鱼类？	蛇鳗	深红吸蜜鹦鹉	岛蚺	棕熊
2259	0	下列哪种动物是鱼类？	三角鲂	深蓝吸蜜鹦鹉	岛蜥	美洲黑熊
2260	0	下列哪种动物是鱼类？	如花鱼	七草玫瑰鹦鹉	壁虎	大熊猫
2261	0	下列哪种动物是鱼类？	三角鲂	企鹅	槽齿龙	马来熊
2262	0	下列哪种动物是鱼类？	沙丁鱼	青绿锥尾鹦鹉	草蜥	懒熊
2263	0	下列哪种动物是鱼类？	青鳝	马呈氏吸蜜鹦鹉	鳗螈	南非狐
2264	0	下列哪种动物是鱼类？	青鱼	猫头鹰	小鲵	沙狐
2265	0	下列哪种动物是鱼类？	鲭鲨	玫瑰冠锥尾鹦鹉	隐鳃鲵	藏狐
2266	0	下列哪种动物是鱼类？	鲭鱼	美洲鸵鸟	蚓螈	敏狐
2267	0	下列哪种动物是鱼类？	雀鳝	米氏吸蜜鹦鹉	鱼螈	苍狐
2268	0	下列哪种动物是鱼类？	日本锯鲨	米特雷锥尾鹦鹉	鱼螈	吕佩尔狐
2269	0	下列哪种动物是鱼类？	日本鳗	穆拉加鹦鹉	白尾双足蜥	草原狐
2270	0	下列哪种动物是鱼类？	日本须鲨	南达锥尾鹦鹉	豹龟	赤狐
2271	0	下列哪种动物是鱼类？	平鱼	绿色玫瑰鹦鹉	陆巨螈	吉娃娃犬
2272	0	下列哪种动物是鱼类？	前肛鳗	绿鹦鹉	钝口螈	孟加拉国狐
2273	0	下列哪种动物是鱼类？	鲶鱼	绿草玫瑰鹦鹉	附蛙	伯尔尼山犬
2274	0	下列哪种动物是鱼类？	欧洲鳗	绿翅国王鹦鹉	沼蟾	约克夏犬
2275	0	下列哪种动物是鱼类？	爬岩鳅	绿颊锥尾鹦鹉	塞舌蛙	黑背犬
2276	0	下列哪种动物是鱼类？	胖头鱼	绿领吸蜜鹦鹉	合附蟾	狼犬
2277	0	下列哪种动物是鱼类？	猫鲨	蓝颊玫瑰鹦鹉	尖吻蟾	吉娃娃犬
2278	0	下列哪种动物是鱼类？	梅花鲨	蓝绿鹦鹉	短头蟾	德国牧羊犬
2279	0	下列哪种动物是鱼类？	美洲鳗	蓝纹吸蜜鹦鹉	毒蛙	猎狐梗犬
2280	0	下列哪种动物是鱼类？	蒙古红	老鹰	尾蛙	杜宾犬
2281	0	下列哪种动物是鱼类？	泥鳅	林肯港鹦鹉	疣蛙	巴基度犬
2282	0	下列哪种动物是鱼类？	拟皱唇鲨	鳞胸吸蜜鹦鹉	箭毒蛙	大丹犬
2283	0	下列哪种动物是鱼类？	路氏双髻鲨	蓝耳吸蜜鹦鹉	瑶山髭蟾	威尔士柯基
2284	0	下列哪种动物是鱼类？	罗非鱼	蓝盖鹦鹉	哀牢髭蟾	喜乐帝犬
2285	0	下列哪种动物是鱼类？	裸裂尻鱼	蓝冠吸蜜鹦鹉	齿蟾	萨摩耶犬
2286	0	下列哪种动物是鱼类？	麦穗鱼	蓝冠吸蜜鹦鹉	红点齿蟾	边境牧羊犬
2287	0	下列哪种动物是鱼类？	鲮鱼	孔氏吸蜜鹦鹉	苏里南蟾	西施犬
2288	0	下列哪种动物是鱼类？	鲮属等	快速鹦鹉	髭蟾	英国可卡
2289	0	下列哪种动物是鱼类？	柳叶鳗	葵花凤头鹦鹉	峨眉髭蟾	比格猎兔犬
2290	0	下列哪种动物是鱼类？	六鳃锯鲨	蓝翅鹦鹉	崇安髭蟾	爱尔兰雪达
2291	0	下列哪种动物是鱼类？	蓝鳍金枪鱼	金丝雀	火腹蟾蜍	柯利牧羊犬
2292	0	下列哪种动物是鱼类？	姥鲨	金羽锥尾鹦鹉	产婆蟾	惠比特犬
2293	0	下列哪种动物是鱼类？	鲤鱼	九重鹦鹉	盘舌蟾	阿富汗猎犬
2294	0	下列哪种动物是鱼类？	连鳃鳗	掘穴鹦哥	异舌蟾	松狮犬
2295	0	下列哪种动物是鱼类？	鲢鱼	卡卡鹦鹉	滑跖蟾	金毛寻回猎犬
2296	0	下列哪种动物是鱼类？	锯犁鳗	金刚鹦鹉	北美牛蛙	巴岛花鹿
2297	0	下列哪种动物是鱼类？	锯鲨	金黄锥尾鹦鹉	饰纹角花蟾	麂
2298	0	下列哪种动物是鱼类？	锯尾鲨	金肩鹦鹉	温室蟾	麝
2299	0	下列哪种动物是鱼类？	卷口鱼	金帽锥尾鹦鹉	亚马逊角蛙	玩具贵宾犬
2300	0	下列哪种动物是鱼类？	康吉鳗	金披风玫瑰鹦鹉	耳蛙	美国可卡
2301	0	下列哪种动物是鱼类？	鲫鱼	黄色玫瑰鹦鹉	蝾螈	黑鹿
2302	0	下列哪种动物是鱼类？	尖尾鲨	黄纹绿吸蜜鹦鹉	青蛙	坡鹿
2303	0	下列哪种动物是鱼类？	尖吻七鳃鲨	灰头锥尾鹦鹉	鳖	美索不达米亚鹿
2304	0	下列哪种动物是鱼类？	剑吻鲨	灰喜鹊	蟾蜍	麋鹿
2305	0	下列哪种动物是鱼类？	江鳕	火红肩锥尾鹦鹉	短头蛙	四不像
2306	0	下列哪种动物是鱼类？	角鲨	霍夫曼氏锥尾鹦鹉	树蛙	毛冠鹿
2307	0	下列哪种动物是鱼类？	金枪鱼	鸡	飞蛙	水鼷鹿
2308	0	下列哪种动物是鱼类？	鲸鲨	鸡尾鹦鹉	雨蛙	鼷鹿
2309	0	下列哪种动物是鱼类？	颈鳗	姬吸蜜鹦鹉	黑掌树蛙	大鼷鹿
2310	0	下列哪种动物是鱼类？	镜鲤鱼	几维鸟	黑蹼树蛙	长颈鹿
2311	0	下列哪种动物是鱼类？	华南鲤	画眉鸟	虱子	沼鹿
2312	0	下列哪种动物是鱼类？	黄貂鱼	黄草玫瑰鹦鹉	小蜂	马鹿
2313	0	下列哪种动物是鱼类？	黄花鱼	黄额鹦鹉	姬蜂	坡鹿
2314	0	下列哪种动物是鱼类？	黄鳗	黄耳锥尾鹦鹉	茧蜂	泽鹿
2315	0	下列哪种动物是鱼类？	黄鳝	黄鹂	寄蝇	梅花鹿
2316	0	下列哪种动物是鱼类？	黄鳝鱼	黄领吸蜜鹦鹉	乌龟	宿氏鹿
2317	0	下列哪种动物是鱼类？	茴鱼	黄绿吸蜜鹦鹉	海龟	鬣鹿
2318	0	下列哪种动物是鱼类？	蝴蝶鱼	虹膜吸蜜鹦鹉	水龟虫	草原鹿
2319	0	下列哪种动物是鱼类？	虎鲨	虎皮鹦鹉	蜻蜓	北普度鹿
2320	0	下列哪种动物是鱼类？	鳜鱼	虎皮鹦鹉	石蛾	豚鹿
2321	0	下列哪种动物是鱼类？	花鳅	花头鹦鹉	蜉蝣虫	白唇鹿
2322	0	下列哪种动物是鱼类？	黑龙江杜文鱼	红面具锥尾鹦鹉	红色吸蜜鹦鹉	褐墨西哥鹿
2323	0	下列哪种动物是鱼类？	黑鳗	红色吸蜜鹦鹉	红胁吸蜜鹦鹉	倭墨西哥鹿
2324	0	下列哪种动物是鱼类？	魟鱼	红胁吸蜜鹦鹉	蝴蝶	小墨西哥鹿
2325	0	下列哪种动物是鱼类？	胡瓜鱼	红腰鹦鹉	蝴蝶	黑尾鹿
2326	0	下列哪种动物是鱼类？	鳜鱼	红腹锥尾鹦鹉	蝴蝶	驯鹿
2327	0	下列哪种动物是鱼类？	海龙	红喉绿吸蜜鹦鹉	步行虫	驼鹿
2328	0	下列哪种动物是鱼类？	海马	红喉吸蜜鹦鹉	放屁虫	南美泽鹿
2329	0	下列哪种动物是鱼类？	海鳗	红喉锥尾鹦鹉	蟑螂	秘鲁马驼鹿
2330	0	下列哪种动物是鱼类？	海鳝	红颏吸蜜鹦鹉	蝼蛄	智利马驼鹿
2331	0	下列哪种动物是鱼类？	合鳃鳗	红蓝吸蜜鹦鹉	地老虎	墨西哥鹿
2332	0	下列哪种动物是鱼类？	河鳗	红领绿鹦鹉	夜蛾幼虫	布氏鹿
2333	0	下列哪种动物是鱼类？	桂鱼	红顶锥尾鹦鹉	蜻蜓	奥匈狼
2334	0	下列哪种动物是鱼类？	鲑鱼	红额鹦鹉	苍蝇	亚洲狼
2335	0	下列哪种动物是鱼类？	桂鱼	红耳绿吸蜜鹦鹉	蚊子	伊比利亚狼
2336	0	下列哪种动物是鱼类？	风鳗	黑翅吸蜜鹦鹉	雪虎	本洲狼
2337	0	下列哪种动物是鱼类？	凤尾鱼	黑顶吸蜜鹦鹉	东南亚虎	意大利狼
2338	0	下列哪种动物是鱼类？	风鳗	黑天鹅	印支虎	中国狼
2339	0	下列哪种动物是鱼类？	凤尾鱼	红斑吸蜜鹦鹉	蜜蜂	埃及狼
2340	0	下列哪种动物是鱼类？	苔原狼（欧洲）	公鸡	爪哇虎	多宝鱼
2341	0	下列哪种动物是鱼类？	阿拉伯狼	公主鹦鹉	苏门答腊虎	翻车鱼
2342	0	下列哪种动物是鱼类？	鲂鱼	古巴锥尾鹦鹉	孟加拉国虎	西伯利亚平原狼
2343	0	下列哪种动物是鱼类？	飞鱼	贵妃吸蜜鹦鹉	里海虎	俄罗斯狼
2344	0	下列哪种动物是鱼类？	非洲鳗	海鸥	新疆虎	里海狼
2345	0	下列哪种动物是鱼类？	菲律宾鳗	褐色吸蜜鹦鹉	黑蓝虎	西班牙狼
2346	0	下列哪种动物是鱼类？	格陵兰狼	绯胸鹦鹉	华南虎	杜父鱼
2347	0	下列哪种动物是鱼类？	阿拉斯加内陆狼	粉红凤头鹦鹉	巴利虎	短鳍鳗
2348	0	下列哪种动物是鱼类？	阿拉斯加苔原狼	蜂鸟	东南亚虎	短尾线鳗
2349	0	下列哪种动物是鱼类？	满洲虎	非洲灰鹦鹉	东坡鲤属	布法罗狼
2350	0	下列哪种动物是鱼类？	东北虎	东玫瑰鹦鹉	大眼长尾鲨	巴芬岛苔原狼
2351	0	下列哪种动物是鱼类？	西伯利亚虎	杜鹃	带鱼	蒙古狼
2352	0	下列哪种动物是鱼类？	阿穆尔虎	鹅	鲷鱼	得克萨斯灰狼
2353	0	蚊子会靠近人类是因为	皮肤颜色吸引	发现猎物	吐出二氧化碳	自然反应
2354	0	下列哪种动物是鱼类？	帝汶红翅鹦鹉	达氏蛇鱼	牦牛	亚历山大群岛狼
2355	0	下列哪种动物是鱼类？	喋喋吸蜜鹦鹉	大白鲨	角马	东部森林狼
2356	0	下列哪种动物是鱼类？	东部玫瑰鹦鹉	大头鳗	牦牛	密歇根苔原狼
2357	0	下列哪种动物是鱼类？	长鳍鳍鲶鱼	超级鹦鹉	豺	不列颠哥伦比亚狼
2358	0	下列哪种动物是鱼类？	长尾鲨	橙顶锥尾鹦鹉	马	范库弗狼
2359	0	下列哪种动物是鱼类？	长吻锯鲨	橙腹鹦鹉	河马	小瀑布山狼
2360	0	下列哪种动物是鱼类？	赤眼鳟	翠绿吸蜜鹦鹉	骡子	哈德逊湾狼
2361	0	下列哪种动物是鱼类？	大雁	锤头双髻鲨	骆驼	马尼托巴狼
2362	0	下列哪种动物是鱼类？	丹顶鹤	刺盖鱼	藏羚羊	北落基山狼
2363	0	下列哪种动物是鱼类？	墨西哥狼	伯纳德氏鹦鹉	食蚁兽	草鱼
2364	0	下列哪种动物是鱼类？	鲳鱼	布谷鸟	狼	纽芬兰狼
2365	0	鱿鱼的别称又叫做？	花枝	卷鱼	小卷	鱿干
2366	0	机车所发生的缩缸是因为何者发生过热的现象？	汽缸	火星塞	引擎	煞车皮
2367	0	下列哪种动物是鱼类？	基奈山狼	北部玫瑰鹦鹉	袋鼠	玻璃鱼
2368	0	下列哪种动物是鱼类？	北极狼	伯克氏鹦鹉	考拉	草鲤
2369	0	下列哪种动物是鱼类？	黑猩猩	白头雕	桂鱼	蚓蜥
2370	0	下列哪种动物是鱼类？	乌龟	白项吸蜜鹦鹉	扁鲨	印度星龟
2371	0	下列哪种动物是鱼类？	游蛇	白眼鹦哥	海龟	扁头平鳅
2372	0	下列哪种动物是鱼类？	原蛇	白眼锥尾鹦鹉	驴子	波鱼大海鲢
2373	0	下列哪种动物是鱼类？	澳洲鸵鸟	白鲨	狮子	楔齿蜥
2374	0	下列哪种动物是鱼类？	八哥	白鳝	熊	新蛇
2375	0	下列哪种动物是鱼类？	巴布亚吸蜜鹦鹉	斑鲨	豹子	眼镜蛇
2376	0	下列哪种动物是鱼类？	白耳锥尾鹦鹉	棒花鱼	犀牛	蝘蜓
2377	0	下列哪种动物是鱼类？	蜥蜴	白颈锥尾鹦鹉	豹纹鲨	夜蜥蜴
2378	0	下列哪种动物是鱼类？	鳄鱼	白鹭	北极茴鱼	异盾盲蛇
2379	0	下列哪种动物是鱼类？	大象	白玫瑰鹦鹉	北鳅	异蜥
2380	0	脸部最容易出油的部位，称为？	I字部位	C字部位	T字部位	A字部位
2381	0	下列哪种动物是鱼类？	澳洲鳗	阿得雷德玫瑰鹦鹉	马	倭管蛇
2382	0	下列哪种动物是鱼类？	巴哈马锯鲨	阿德莱玫瑰鹦鹉	牛	西藏沙蜥
2383	0	下列哪种动物是鱼类？	巴鳅	艾尔欧若锥尾鹦鹉	羊	蜥虎
2384	0	下列哪种动物是鱼类？	巴西达摩鲨	安汶岛国王鹦鹉	猫	蜥臀
2385	0	下列哪种动物是鱼类？	巴鱼	鹌鹑	狗	喜山鬣蜥
2386	0	下列哪种动物是鱼类？	澳北玫瑰鹦鹉	桂鱼	刺猬	象龟
2387	0	蟹壳黄是大陆哪一个地方，著名的小吃？	北京	广东	上海	四川
2388	0	宝马BMW车厂以蓝白相间的标志为其著名注册商标，请问您知道其灵感来自哪里？	汽车轮胎	战车履带	飞机螺旋桨	蓝天白云
2389	0	兰屿每年的『飞鱼季』是在什么时候？	一到二月	七到十月	三到六月	十一到十二月
2390	0	露营时帐棚入口应该朝向哪一面？	迎风面	侧风面	背风面	都可以
2391	0	酿造白兰地酒的原料是？	大麦	稻米	水果	小麦
2392	0	钻石多面切割法发明前，通常钻石为几面体？	六面体	四面体	八面体	两面体
2393	0	「就感心A」这是哪一家企业的广告台词？	灿坤	顺发	全国电子	家乐福
2394	0	「天天都便宜」这是哪一家企业的广告台词？	大润发	爱买	家乐福	Ｂ＆Ｑ
2395	0	「您真内行」这是哪一家企业的广告台词？	麦当劳	汉堡王	肯德鸡	摩斯
2396	0	「买贵退差价」这是哪一家企业的广告台词？	家乐福	统一超商	屈臣式	肯德鸡
2397	0	「全家就是你家」这是哪一家企业的广告台词？	统一超商	福客多	全家	来尔富
2398	0	「We are family」这是哪一家银行的广告台词？	国泰世华	台北富邦	中国信托	玉山银行
2399	0	「喜欢吗，爸爸买给你」这是哪一个产品的广告台词？	龟甲万酱油	乖乖	可口可乐	丰年果糖
2400	0	「挡不住的感觉　Can’t beat the feeling」这是哪一个饮料的广告台词？	芬达	黑松沙士	麦香红茶	可口可乐
2401	0	「乎干啦」这是哪一种啤酒的广告台词？	台湾啤酒	玉泉	海尼根	麒麟
2402	0	「不只找工作为你找方向」这是哪一家企业的广告台词？	yahoo拍卖	比价王	信义房屋	104银行
2403	0	「只溶你口不溶你手」这是哪一种食品的广告台词？	口香糖	红茶	软糖	巧克力
2404	0	「他抓的住我」这是哪一家胶卷的广告台词？	金顶	富士	飞利浦	柯尼卡
2405	0	「你，累了吗？」这是哪一种饮品的广告台词？	运动饮料	宝健	可乐	保利达蛮牛
2406	0	「原来，我们靠的这么近」这是哪一种饮料的广告台词？	立吨奶茶	红牌蜂蜜奶茶	左岸咖啡	麦香红茶
2407	0	「生命，就该浪费在美好的事物上」这是哪一种饮品的广告台词？	可乐	奶茶	运动饮料	咖啡
2408	0	「希望每天都是星期天」这是哪一种商品的广告台词？	自行车	矿泉水	健身车	人寿
2409	0	「科技始终来自于人性」这是哪一家手机的广告台词？	SONY	MOTORORA	IPOD	NOKIA
2410	0	「好东西要和好朋友分享」这是哪一种饮品的广告台词？	可乐	奶茶	运动饮料	咖啡
2411	0	「你可以再靠近一点」这是哪一种商品的广告台词？	饮料	减肥广告	药品	化妆品
2412	0	「让你像大树一样喔」这是哪一种商品的广告台词？	药品	健身食品	维他命	奶粉
2413	0	「Jest do it 」这是哪一企业的广告台词？	PUMA	ADIDAS	COCA	NIKE
2414	0	「什么都卖，什么都不奇怪」这是哪一网站的广告台词？	比价王	104人力银行	pchome购物	yahoo拍卖
2415	0	「浑身是劲」这是哪一种商品的广告台词？	机车	宝矿力	蛮牛	电池
2416	0	下列何者不是「XO酱」的常用材料？	干贝	虾米	辣椒	鸡蛋
2417	0	请问三明治是由哪一国人所发明的？	法国	美国	德国	英国
2418	0	下列何者不是吃生鱼片时常用的佐料？	酱油	山葵	红姜	芥末
2419	0	下列何者咖啡通常不加牛奶？	卡布奇诺	拿铁	欧蕾	摩卡
2420	0	下列哪一种咖啡是以产地命名？	黑咖啡	卡布奇诺	拿铁	蓝山
2421	0	下列哪一种茶属于绿茶？	铁观音	冻顶	普洱	龙井
2422	0	下列何者不是红茶的品种？	大吉岭	阿萨姆	锡兰	普洱
2423	0	拿铁咖啡中，拿铁(Latte)在意大利语中指的是？	咖啡	糖	铁	牛奶
2424	0	下列何者不是茶的分类？	红茶	绿茶	黑茶	灰茶
2425	0	下列何者不是葡萄酒的颜色分类？	红葡萄酒	白葡萄酒	粉红葡萄酒	青葡萄酒
2426	0	所谓的生啤酒是使用什么方法杀菌的啤酒？	蒸馏	红外线	煮沸	过滤
2427	0	下列何者的制作与发酵无关？	葡萄酒	香槟	酱油	豆奶
2428	0	煮菜常用的蚝油是距今约几年前发明的？	170年	70年	20年	120年
2429	0	筷子的古语为？	着	煮	躇	箸
2430	0	为什么用长短不齐的筷子是不吉利？	代表阴盛阳缺	代表前后不一	代表无中生有	代表三长两短
2431	0	下列何者不是使用筷子时的失礼行为？	筷子掉到地上	拿筷子敲碗盘	把筷子插在饭里	筷子放在碗的右侧
2432	0	下列何者不是世界三大珍味？	鹅肝	松露	鱼子酱	骆驼峰
2433	0	由于鹅肝成本高，常用哪一种动物的肝代替？	鸡	鹭	雀	鸭
2434	0	下列哪种动物天生就擅长寻找松露？	公猪	公狗	母狗	母猪
2435	0	粤语中「大镬」指的是？	发财	生气	高兴	糟糕
2436	0	粤语中「点解」指的是？	快速解决	慢慢解决	怎么办	为什么
2437	0	鸡蛋的构造中，占体积最多的是哪一部位？	蛋黄	蛋壳	蛋膜	蛋白
2438	0	「吃醋」表示忌妒是源自哪一个皇帝的典故？	唐高祖	唐高宗	武则天	唐太宗
2439	0	把「下午茶」变成一种习俗的是哪一个国家？	法国	中国	美国	英国
2440	0	俗话说「早餐吃的好，午餐吃的饱，晚餐吃的□」，□应填入？	妙	早	好	少
2441	0	俗话说「早餐吃的□，午餐吃的饱，晚餐吃的少」，□应填入？	妙	少	早	好
2442	0	俗话说「早餐吃的好，午餐吃的□，晚餐吃的少」，□应填入？	少	妙	早	饱
2443	0	传说「油条」的起源跟哪一位奸臣有关？	周延儒	嫪毐	魏忠贤	秦桧
2444	0	比基尼泳装的发明是哪一年？	1866	1906	1986	1946
2445	0	比基尼泳装是由哪一国的泳装设计师所发明的？	中国	美国	意大利	法国
2446	0	大蒜常用来作调味料的部分是？	茎	根	叶	花
2447	0	所谓的「菲力牛排」其实是牛的哪一部位？	牛柳	牛楠	牛筋	牛屁股
