NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM
553	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G正常人体体细胞有多少条染色体？	36条	46条	40条	50条	2
554	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G两只体型差不多的河马打架哪只会赢？	牙多的	嘴巴大的	腿粗的	力气大的	2
555	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G含羞草属于什么科植物？	油料科	豆科	茄科	黍科	2
556	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G原子核是由什么组成？	中子	质子和中子	原子核和电子	质子	2
557	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G在夜晚天空晴朗的情况下，我们用肉眼能看到的星星大约有几颗？	500	3000	100	1000	2
558	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G植物界中种类最多的是：	裸子植物	被子植物	蕨类植物	不清楚	2
559	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G地震活动带主要集中在：	大西洋沿岸	太平洋沿岸	印度洋沿岸	北冰洋沿岸	2
560	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G化学家席勒(ScheeleKW，1742-1786)是哪国人？	英国	法国	瑞典	德国	3
561	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界水资源日是哪一天？	4月1日	4月5日	3月22日	5月1日	3
562	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G辣椒在植物分类中，是属于：	豆科	黍科	茄科	不清楚	3
563	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G科学家普利士利(PriestleyJ，1773-1804)是哪国人？	美国	新西兰	英国	加拿大	3
564	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人体中最大的消化腺是：	肾上腺	脾脏	肝脏	胃	3
565	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列物质中，属于纯净物的是：	白糖	木材	硫酸铜	碘盐	3
566	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人们常说胆小如鼠""，老鼠的胆到底有多大呢？"	比自身很大	和绿豆一样大	老鼠没有胆	不知道	3
567	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪一种植物被称作南方的人参""？"	板蓝根	橘梗	七叶胆	田七	3
568	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G月亮金字塔坐落在哪里？	牙买加	哥伦比亚	墨西哥	海地	3
569	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪种动物是软件动物？	眼镜蛇	变形虫	蜗牛	天牛	3
570	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G柿饼上的白霜是果肉里沁出的什么糖？	蔗糖	麦芽糖	葡萄糖	木糖醇	3
571	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上最早从事地理测量的是哪个国家的人民？	巴比伦	中国	印度	埃及	4
572	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G干净的空气中含有多少氩？	0.1	0.05	0.2	0	4
573	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G在草-兔-狼-虎这条食物链中，草属于：	终结者	消费者	捕食者	生产者	4
574	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#GDNA的双螺旋结构在哪年提出？	1960	1978	1998	1953	4
575	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蚯蚓的神经系统是：	网状神经系统	锁状神经系统	蚯蚓无神经系统	链状神经系统	4
576	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪种不是可燃性气体？	氢气	一氧化氮	一氧化碳	氧气	4
577	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G生物的主要遗传物质DNA是指：	脱氧核甘酸	核甘酸	脱氧核糖	脱氧核糖核酸	4
578	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G珊瑚属于：	植物	微生物	浮游生物	动物	4
579	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G引起煤气中毒的主要气体是：	二氧化碳	一氧化氮	二氧化硫	一氧化碳	4
580	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G地壳中含量最多的金属元素是：	氧	钾	硅	铝	4
581	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列各组物质中，属于同一种物质的是：	氢氧化钙和明矾	氧化铁和铜锈	一氧化碳和煤气	二氧化碳和干冰	4
582	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G物理学家卢瑟福是哪国人？	英国	法国	捷克	奥地利	1
583	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G花生的果实在长在什么地方？	根上	茎上	主根	须根	1
584	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最古老的造礁生物是	海藻	海葵	海带	海草	1
585	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G促使根从土壤中吸收的水分上升到叶，主要依靠：	蒸散作用	结晶作用	升华作用	液化作用	1
586	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G青蛙、癞蛤蟆属于：	两栖动物	爬行动物	哺乳动物	浮游生物	1
587	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G观测气象用的百叶箱为什么漆成白色？	反射太阳光	保温	便于观测	没有特殊用途	1
588	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界最大的沙漠是：	撒哈拉沙漠	塔克拉玛干沙漠	阿拉伯沙漠	中亚大沙漠	1
589	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G把肺部的氧带到全身，并把废物二氧化碳带回肺部，这一功能是由什么细胞完成？	红细胞	白细胞	血小板	组织细胞	1
590	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上最硬的金属是：	铬	钛	镁	铂	1
591	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G春种一粒粟""中的粟指："	谷子	大米	小麦	高粱	1
592	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G土豆是植株的哪一部分？	块茎	枝叶	根茎	花蕾	1
593	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G一对血型正常的夫妇的血型都是A型，他们的亲生后代的血型是什么？	A型或O型	AB型	ABO型	B型	1
594	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G汽车的的反光镜使用的是：	凹镜	凸镜	平镜	反光镜	2
595	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G如果霓虹灯内所充的气体为氖气将发出：	白色光	橙色光	银白色	橘黄色	2
596	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G猫和老虎是什么科？	犬科	猫科	鼠科	鹿科	2
597	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G哈巴狗的祖荫之地是：	印度	中国	波斯	日本	2
598	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G地中海与大西洋之间的海峡是：	西班牙海峡	直布罗陀海峡	巴士海峡	德雷克海峡	2
599	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G当球体直径增加一倍时，其体积增加几倍？	1倍	8倍	10倍	16倍	2
600	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G圣诞红的花朵""实际是："	根	叶子	茎	果实	2
601	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G为什么无尾熊一天到晚都在睡觉	因为牠爱熬夜	需要较低的新陈代谢和睡眠	因为被观众看到，牠要装死	因为精神不好	2
602	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪一种不属于环保型能源：	水能	石油	风能	潮汐能	2
603	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上有几种淡水豚？	1种	4种	10种	100种	2
604	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G脑神经的迷走神经是：	脑桥神经	脑干神经	混合神经	视神经	3
605	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古人有拼死吃河豚""一说，河豚的毒素主要在："	血液	肾脏	血液和肝脏	河豚肉	3
606	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G消化系统中最重要的消化和吸收的器官是：	大肠	直肠	小肠	胃	3
607	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G第一个进入太空的航天员是：	阿姆斯特朗	阿尔德林	加加林	杨利伟	3
608	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G导致全球海平面持续上升的最主要原因是：	圣婴现象	反圣婴现象	温室效应	暖流交汇	3
609	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蘑菇是一种：	动物	植物	真菌	微生物	3
610	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G青蛙在幼年（蝌蚪）时用什么呼吸？	肺	皮肤	鳃	肺泡	3
611	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蚕豆苗在阳光下进行光合作用的产物主要是？	二氧化碳	淀粉	氧气和淀粉	氧气和水	3
612	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G天文学上用天文单位""作为测量天体之间距离的单位，它指的是："	光每秒的速度	光年	太阳与地球距离	月球与地球距离	3
613	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最早的温度计是谁发明的？	达文西	牛顿	伽利略	门捷列夫	3
614	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G长颈鹿的寿命约为：	5年	100年	50年	30年	4
615	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G红十字""是由哪国国旗演变而来？"	瑞典	挪威	芬兰	瑞士	4
616	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G保险丝常采用么材料？	铜镍合金	铅铝合金	碳钢合金	铝锑合金	4
617	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G溶液的ph值大于7时，溶液显什么性？	中性	酸性	腐蚀性	碱性	4
618	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最早的活字印刷是由谁发明的：	蔡伦	徐霞客	郦道元	毕升	4
619	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G自由落体定律由谁发现？	牛顿	亚里斯多德	达尔文	伽利略	4
620	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G到目前为止，我们所发现的最大的恐龙是：	霸王	三角龙	梁龙	地震龙	4
621	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G被称为潜水冠军""的动物是："	抹香鲸	虎鲸	虎鲨	白鲨	1
622	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G绘画史上第一件山水滚动条作品『游春图』的作者为何人？	展子虔	顾恺之	陆探微	张僧瑶	1
623	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G从进化的角度来说，以下哪个动物是第一个真正用声带来鸣叫的动物？	青蛙	麻雀	公鸡	黄鹂	1
624	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G珍妮纺纱机的发明者是：	哈格里夫斯	哈尔科夫	爱迪生	莱布尼兹	1
625	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最早发现X光的科学家是：	伦琴	西门子	拜耳	辉瑞	1
626	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G白鳍豚是哪国特有的一种极为罕见的珍贵动物？	中国	俄罗斯	埃及	印度	1
627	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G植物界中最高等的植物类型是：	种子植物	裸子植物	被子植物	蕨类植物	1
628	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G地球自转是形成昼夜更替的主要原因，地球的自转速度是：	1600公里每小时	4万公里每小时	1万公里每小时	5000公里每小时	1
629	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G哪一个不是地中海沿岸国家？	卢森堡	意大利	法国	突尼西亚	1
630	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G避役""俗称什么："	变色龙	壁虎	蝎子	蜘蛛	1
631	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G太阳上最丰富的元素是哪一种？	氢	氧	氩	氦	1
632	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G古代所说的促织""是指："	螳螂	蟋蟀	蝗虫	蜈蚣	2
633	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G热带和亚热带地区体型最大的鹿类是：	梅花鹿	水鹿	麋鹿	驯鹿	2
634	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G艺术史上『文人画』的昌盛，应在哪一朝代达到高峰？	元代	明代	宋代	清代	2
635	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G适于运动时配戴，能清晰辨别颜色的太阳眼镜镜片颜色是：	蓝色的	灰色的	褐色的	黑色的	2
636	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪种是冷血动物？	麋鹿	蛇	猫	老鼠	2
637	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G阑尾是身体上什么器官的俗称？	十二指肠	盲肠	直肠	小肠	2
638	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G艺术史上『文人画』的理论，应始于谁的启蒙思想？	黄庭坚	苏东坡	王维	宋徽宗	2
639	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪一种昆虫会对青菜生长产生危害？	七星瓢虫	蜗牛	蝴蝶	蜜蜂	2
640	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蝙蝠依靠什么辨别方向和觅食？	视觉	声音	嗅觉	味觉	2
641	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪一种鱼是胎生？	大黄花鱼	鲨鱼	鲈鱼	带鱼	2
642	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G遗传学家门德尔的职业是：	祭司	牧师	医生	商人	2
643	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪个是没有农业的国家？	法国	荷兰	摩纳哥	奥地利	3
644	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G艺术史上『文人画』的兴起，应始于哪一朝代？	唐代	宋代	元代	明代	3
645	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G酸雨的形成是主要是由于什么污染造成的？	臭氧	一氧化氮	二氧化硫	二氧化碳	3
646	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G血液在人体内循环一周需要的时间是：	5秒	60秒	20秒	100秒	3
647	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G黄河流经于几个省？	5个	11个	9个	15个	3
648	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G海洋占地球表面积的：	0.45	0.55	0.71	0.89	3
649	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人看到电影的连续画面是因为：	错觉	放映机播速快	视觉残留现象	连续播放	3
650	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G《物种起源》中的自然选择""又称为："	物种进化	弱肉强食	适者生存	生物演变	3
651	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G石竹的同属香石竹称：	非洲菊	百合	康乃馨	满天星	3
652	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G两栖类的祖先是：	爬行类	恐龙	鱼类	不清楚	3
653	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G艺术最为隆盛的时代是？	唐代	元代	宋代	明代	3
654	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪种昆虫飞行速度最快？	蝴蝶	蜜蜂	蜻蜓	蝙蝠	3
655	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蝉的卵产在：	泥土中	枯木中	树上	水边的泥土中	4
656	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G太阳系中最大的行星是：	土星	水星	金星	木星	4
657	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G有风车之国""美誉的国家是："	比利时	卢森堡	捷克	荷兰	4
658	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G望月的月相叫什么？	牙月	弯月	玄月	满月	4
659	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G声音在哪里传播的更快？	水中	木材	空气	金属	4
660	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G传说中的凤凰""的原型是什么?"""	孔雀	乌鸡	鹦鹉	雉鸡	4
661	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最小的岛国瑙鲁共和国位于：	亚洲	南美洲	非洲	大洋洲	4
662	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G电话的发明者是：	爱迪生	莱布尼兹	瓦特	贝尔	4
663	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G海胆属于：	鱼类	浮游生物	腔肠动物	棘皮动物	4
664	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人脑中控制人平衡感的是：	大脑	脑桥	脑干	小脑	4
665	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G哪种物质在空气中能够自燃？	红磷	酒精	火碱	白磷	4
666	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G领土最狭长的国家是：	中国	美国	印度	智利	4
667	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列属于食肉动物的有：	羊	牛	鸭	狼	4
668	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上哪个大洋的岛屿最多	印度洋	大西洋	北冰洋	太平洋	4
669	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G河马源自：	非洲	东南亚	南欧	南美	1
670	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G四川的哪一种稀有金属矿，占世界总储量的82%？	钛	稀土	铁	铜	1
671	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G首饰领域内含铂量千分数不小于多少的铂金称足铂金。	990	950	925	1000	1
672	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G是谁与牛顿争夺微积分发现的优先权？	莱布尼茨	霍金	约翰·纳什	不清楚	1
673	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G油菜的花冠形状是：	十字形	一字型	锥形	星型	1
674	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上第一座水力磨坊在	德国莫塞尔河	英国泰晤士河	德国莱茵河	法国马赛河	1
675	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G谁在1911年提出原子的核式结构学说	拉瑟福德	爱因斯坦	海森堡	奥本海默	1
676	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G许多科学家认为宇宙起源于一次大爆炸，宇宙的年龄是：	约200亿年	约50亿年	约10亿年	约100亿年	1
677	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人类的第一个化学发现是对什么的认识和利用？	火	水	木	矿石	1
678	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G青蛙是用什么进行呼吸的：	肺和皮肤	肺	皮肤	肺泡	1
679	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上最高的一个洲是？	南极洲	亚洲	南美洲	大洋洲	1
680	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G瓦特是什么物理单位元：	功率	焦耳	伏特	奥姆	1
681	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G马是怎样睡觉的：	站着睡	卧着睡	趟着睡	不清楚	1
682	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人类第一次登上月球是乘坐：	阿波罗1号	阿波罗11号	阿波罗16号	阿波罗17号	2
683	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G我们饮用的各种酒都含有的有机物：	乙醚	乙醇	甲醇	甲醛	2
684	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界洋流中最强大的暖流是：	北大西洋暖流	墨西哥湾暖流	加速尔暖流	西太平洋暖流	2
685	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G星际航行理论的开创者是下列哪位科学家？	奥本海默	齐奥尔科夫斯基	海森堡	爱因斯坦	2
686	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蓄电池的主要制作原料是：	汞	铅	铁	镍	2
687	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G彩虹的光环最内侧的颜色是：	红色	紫色	蓝色	橙色	2
688	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G法国自然主义理论家佐拉主张用生理学和另一门什么科学来研究社会和人？	社会学	遗传学	心理学	民族学	2
689	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G石油在地球上分布最多的的地区是：	北非	中东	英国北海	中国南海	2
690	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G号称石油海峡""的是："	马六甲海峡	直布罗陀海峡	荷姆兹海峡	德雷克海峡	3
691	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人类第一次发现来自宇宙的无线电波是在哪一年？	1921	1946	1931	1960	3
692	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G青霉素是哪国科学家发明的？	法国	美国	英国	瑞士	3
693	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G大陆冰川主要分布在：	喜马拉雅山脉	北冰洋	南极和格陵兰岛	安第斯山脉	3
694	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G五代十国艺术中，本身是一位活跃于北方的山水画家同时又是绘画理论家的是？	董元	巨然	荆浩	陈浩	3
695	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G东山再起""这个典故出自："	谢玄	王安石	欧阳修	谢安	4
696	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G东床快婿""原本是指"""	张易之	潘安	苏轼	王羲之	4
697	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G程门立雪""这个典故讲的宋朝的杨时与名士程颐，那么杨时等待的目的是："	拜师	结拜	探病	拜访	4
698	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G初出茅庐""中的""茅庐""本意是指"""	山村	名士寓所	隐士隐居之地	诸葛亮的住处	4
699	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G东施效颦""出自："	《孟子》	《汉书》	《史记》	《庄子》	4
700	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G釜底抽薪""中的釜是炊具。除做炊具外，在古代还有一种重要的用途是："	量器	酒器	祭器	不清楚	1
701	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G画龙点睛""的传说中被点睛的龙会"""	飞走	赋予生命	达成愿望	不清楚	1
702	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G汗流浃背""的典故出自西汉周勃，他""汗流浃背""的原因是"""	答不出皇帝问题	皇帝要处罚他	答不出老师问题	在两军阵前胆怯	1
703	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G金屋藏娇""的故事与哪位皇帝有关"""	汉武帝	汉景帝	隋炀帝	汉成帝	1
704	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G结驷连骑""中的""骑""指的是："	一人一马	战马	捷报	骑兵	1
705	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G乐不思蜀""指的是"""	刘禅	赵构	袁术	司马睿	1
706	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G秦失其鹿""中的鹿是指"""	皇帝之位	亡国	万里江山	皇帝玉玺	1
707	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G琴棋书画""中的""棋""是指"""	象棋	围棋	五铢棋	将棋	2
708	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蜀犬吠日""的意思是"""	多管闲事	少见多怪	目光短浅	心胸狭窄	2
709	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G文过饰非""中的""文""是指"""	过错	掩饰	心事	私欲	2
710	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G尚方宝剑""中的""尚方""最初指的是"""	皇帝手书	官署名	宝剑名字	皇帝授权	2
711	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G一狐之腋""比喻"""	味道难闻	狡猾善变	珍贵的事物	病痛缠身	3
712	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G亡羊补牢中的牢""指的是"""	地牢	官府的牢房	牲口圈	不清楚	3
713	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G乔丹带领芝加哥公牛队几次夺得NBA总冠军？	5	4	8	6	4
714	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G今天舞台上的花旦踩跷、旦角梳头贴片子的规范，最早来自清初哪个演员？	魏京生	魏良辅	高朗亭	魏长生	4
715	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G元朝末年的四大家中，擅长以『龙脉』布局的是？	吴镇	黄公望	夏圭	王蒙	4
716	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G公元1070年土木营造的重要书籍『营造法式』完成，大约是在什么朝代？	南宋	晚唐	元初	北宋	4
717	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G天坛位于北京南端，是皇帝祭天和祈祷五谷丰收的地方，始建于何时？	清光绪年间	宋徽宗年间	元天启年间	明永乐年间	4
718	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G天坛最有代表性的建筑是哪一座？	皇干殿	圆丘坛	皇穹宇	祈年殿	4
719	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G巴洛克艺术中活跃的法国画家是？	卢本斯	朴桑	林布蓝	委拉斯奎兹	2
720	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蚕宝宝的卵要多少天才会孵化出来?	约两个月	约两年	约两个世纪	约两周	4
721	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G室温下蚕卵是什么颜色的？	紫黑色	白色	黄色	红色	1
722	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G巴洛克艺术的发源地是？	意大利	法国	德国	英国	1
723	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界四大洋中面积最小的是	北极海	加勒比海	地中海	南极海	1
724	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G巴洛克艺术家中，擅长表现『聚光』效果的是？	林布蓝	卢本斯	朴桑	委拉斯奎兹	1
725	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G小白兔眼睛为什么是红色的？	血液所反映的颜色	因为熬夜	因为爱玩	戴隐形眼镜	1
726	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G美国是于哪一年宇宙飞船登月成功?	1966	1970	1976	1979	1
727	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G巴黎凡尔赛宫的建筑，多属于哪一种艺术形式？	巴洛克	文艺复兴	洛可可	中世纪	1
728	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G文人画中，一般公认的南宗派山水画的鼻祖是哪位？	王维	李思训	吴道子	顾恺之	1
729	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G文艺复兴初期最具天份的意大利画家为下列何者？	乔托	贝里尼	波提切里	安基利柯	1
730	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G文艺复兴艺术中，何者不是佛罗伦萨派的艺术家？	堤香	波堤切利	马萨其奥	多那太罗	1
731	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G日本『浮世绘』绘画风格曾影响到西方哪一个绘画流派的演变？	后期印象派	初期印象派	写实主义	浪漫主义	1
732	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G鲁""是现今哪个地区的简称："	山东	陕西	山西	河北	1
733	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界部分首都是以人名命名的，下列哪个不是：	华盛顿	莫斯科	巴黎	科伦坡	2
734	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列河流哪一条是世界流程最长：	长江	尼罗河	亚马孙河	密西西比河	2
735	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界最大的内陆国是：	阿富汗	哈萨克斯坦	瑞士	蒙古	2
736	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪个岛国不是欧洲国家?	爱尔兰	马尔代夫	马耳他	冰岛	2
737	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列哪个国家被称为袋鼠之国""?"""	索马里	澳洲	新西兰	肯尼亚	2
